id,barangay_name,city_id
35355,Barangay 9,1350
35356,Barangay 10,1350
35357,Barangay 11,1350
35358,Barangay 12,1350
35359,Barangay 13,1350
35360,Barangay 14,1350
35361,Barangay 15,1350
35362,Barangay 16,1350
35363,Barangay 17,1350
35364,Barangay 18,1350
35365,Barangay 19,1350
35366,Barangay 20,1350
35367,Barangay 25,1350
35368,Barangay 26,1350
35369,Barangay 28,1350
35370,Barangay 29,1350
35371,Barangay 30,1350
35372,Barangay 31,1350
35373,Barangay 32,1350
35374,Barangay 33,1350
35375,Barangay 34,1350
35376,Barangay 35,1350
35377,Barangay 36,1350
35378,Barangay 37,1350
35379,Barangay 38,1350
35380,Barangay 39,1350
35381,Barangay 41,1350
35382,Barangay 42,1350
35383,Barangay 43,1350
35384,Barangay 44,1350
35385,Barangay 45,1350
35386,Barangay 46,1350
35387,Barangay 47,1350
35388,Barangay 48,1350
35389,Barangay 49,1350
35390,Barangay 50,1350
35391,Barangay 51,1350
35392,Barangay 52,1350
35393,Barangay 53,1350
35394,Barangay 54,1350
35395,Barangay 55,1350
35396,Barangay 56,1350
35397,Barangay 57,1350
35398,Barangay 58,1350
35399,Barangay 59,1350
35400,Barangay 60,1350
35401,Barangay 61,1350
35402,Barangay 62,1350
35403,Barangay 63,1350
35404,Barangay 64,1350
35405,Barangay 65,1350
35406,Barangay 66,1350
35407,Barangay 67,1350
35408,Barangay 68,1350
35409,Barangay 69,1350
35410,Barangay 70,1350
35411,Barangay 71,1350
35412,Barangay 72,1350
35413,Barangay 73,1350
35414,Barangay 74,1350
35415,Barangay 75,1350
35416,Barangay 76,1350
35417,Barangay 77,1350
35418,Barangay 78,1350
35419,Barangay 79,1350
35420,Barangay 80,1350
35421,Barangay 81,1350
35422,Barangay 82,1350
35423,Barangay 83,1350
35424,Barangay 84,1350
35425,Barangay 85,1350
35426,Barangay 86,1350
35427,Barangay 87,1350
35428,Barangay 88,1350
35429,Barangay 89,1350
35430,Barangay 90,1350
35431,Barangay 91,1350
35432,Barangay 92,1350
35433,Barangay 93,1350
35434,Barangay 94,1350
35435,Barangay 95,1350
35436,Barangay 96,1350
35437,Barangay 97,1350
35438,Barangay 98,1350
35439,Barangay 99,1350
35440,Barangay 100,1350
35441,Barangay 101,1350
35442,Barangay 102,1350
35443,Barangay 103,1350
35444,Barangay 104,1350
35445,Barangay 105,1350
35446,Barangay 106,1350
35447,Barangay 107,1350
35448,Barangay 108,1350
35449,Barangay 109,1350
35450,Barangay 110,1350
35451,Barangay 111,1350
35452,Barangay 112,1350
35453,Barangay 116,1350
35454,Barangay 117,1350
35455,Barangay 118,1350
35456,Barangay 119,1350
35457,Barangay 120,1350
35458,Barangay 121,1350
35459,Barangay 122,1350
35460,Barangay 123,1350
35461,Barangay 124,1350
35462,Barangay 125,1350
35463,Barangay 126,1350
35464,Barangay 127,1350
35465,Barangay 128,1350
35466,Barangay 129,1350
35467,Barangay 130,1350
35468,Barangay 131,1350
35469,Barangay 132,1350
35470,Barangay 133,1350
35471,Barangay 134,1350
35472,Barangay 135,1350
35473,Barangay 136,1350
35474,Barangay 137,1350
35475,Barangay 138,1350
35476,Barangay 139,1350
35477,Barangay 140,1350
35478,Barangay 141,1350
35479,Barangay 142,1350
35480,Barangay 143,1350
35481,Barangay 144,1350
35482,Barangay 145,1350
35483,Barangay 146,1350
35484,Barangay 147,1350
35485,Barangay 148,1350
35486,Barangay 149,1350
35487,Barangay 150,1350
35488,Barangay 151,1350
35489,Barangay 152,1350
35490,Barangay 153,1350
35491,Barangay 154,1350
35492,Barangay 155,1350
35493,Barangay 156,1350
35494,Barangay 157,1350
35495,Barangay 158,1350
35496,Barangay 159,1350
35497,Barangay 160,1350
35498,Barangay 161,1350
35499,Barangay 162,1350
35500,Barangay 163,1350
35501,Barangay 164,1350
35502,Barangay 165,1350
35503,Barangay 166,1350
35504,Barangay 167,1350
35505,Barangay 168,1350
35506,Barangay 169,1350
35507,Barangay 170,1350
35508,Barangay 171,1350
35509,Barangay 172,1350
35510,Barangay 173,1350
35511,Barangay 174,1350
35512,Barangay 175,1350
35513,Barangay 176,1350
35514,Barangay 177,1350
35515,Barangay 178,1350
35516,Barangay 179,1350
35517,Barangay 180,1350
35518,Barangay 181,1350
35519,Barangay 182,1350
35520,Barangay 183,1350
35521,Barangay 184,1350
35522,Barangay 185,1350
35523,Barangay 186,1350
35524,Barangay 187,1350
35525,Barangay 188,1350
35526,Barangay 189,1350
35527,Barangay 190,1350
35528,Barangay 191,1350
35529,Barangay 192,1350
35530,Barangay 193,1350
35531,Barangay 194,1350
35532,Barangay 195,1350
35533,Barangay 196,1350
35534,Barangay 197,1350
35535,Barangay 198,1350
35536,Barangay 199,1350
35537,Barangay 200,1350
35538,Barangay 201,1350
35539,Barangay 202,1350
35540,Barangay 202-A,1350
35541,Barangay 203,1350
35542,Barangay 204,1350
35543,Barangay 205,1350
35544,Barangay 206,1350
35545,Barangay 207,1350
35546,Barangay 208,1350
35547,Barangay 209,1350
35548,Barangay 210,1350
35549,Barangay 211,1350
35550,Barangay 212,1350
35551,Barangay 213,1350
35552,Barangay 214,1350
35553,Barangay 215,1350
35554,Barangay 216,1350
35555,Barangay 217,1350
35556,Barangay 218,1350
35557,Barangay 219,1350
35558,Barangay 220,1350
35559,Barangay 221,1350
35560,Barangay 222,1350
35561,Barangay 223,1350
35562,Barangay 224,1350
35563,Barangay 225,1350
35564,Barangay 226,1350
35565,Barangay 227,1350
35566,Barangay 228,1350
35567,Barangay 229,1350
35568,Barangay 230,1350
35569,Barangay 231,1350
35570,Barangay 232,1350
35571,Barangay 233,1350
35572,Barangay 234,1350
35573,Barangay 235,1350
35574,Barangay 236,1350
35575,Barangay 237,1350
35576,Barangay 238,1350
35577,Barangay 239,1350
35578,Barangay 240,1350
35579,Barangay 241,1350
35580,Barangay 242,1350
35581,Barangay 243,1350
35582,Barangay 244,1350
35583,Barangay 245,1350
35584,Barangay 246,1350
35585,Barangay 247,1350
35586,Barangay 248,1350
35587,Barangay 249,1350
35588,Barangay 250,1350
35589,Barangay 251,1350
35590,Barangay 252,1350
35591,Barangay 253,1350
35592,Barangay 254,1350
35593,Barangay 255,1350
35594,Barangay 256,1350
35595,Barangay 257,1350
35596,Barangay 258,1350
35597,Barangay 259,1350
35598,Barangay 260,1350
35599,Barangay 261,1350
35600,Barangay 262,1350
35601,Barangay 263,1350
35602,Barangay 264,1350
35603,Barangay 265,1350
35604,Barangay 266,1350
35605,Barangay 267,1350
35606,Barangay 287,1351
35607,Barangay 288,1351
35608,Barangay 289,1351
35609,Barangay 290,1351
35610,Barangay 291,1351
35611,Barangay 292,1351
35612,Barangay 293,1351
35613,Barangay 294,1351
35614,Barangay 295,1351
35615,Barangay 296,1351
35616,Barangay 383,1352
35617,Barangay 384,1352
35618,Barangay 385,1352
35619,Barangay 386,1352
35620,Barangay 387,1352
35621,Barangay 388,1352
35622,Barangay 389,1352
35623,Barangay 390,1352
35624,Barangay 391,1352
35625,Barangay 392,1352
35626,Barangay 393,1352
35627,Barangay 394,1352
35628,Barangay 306,1352
35629,Barangay 307,1352
35630,Barangay 308,1352
35631,Barangay 309,1352
35632,Barangay 268,1353
35633,Barangay 269,1353
35634,Barangay 270,1353
35635,Barangay 271,1353
35636,Barangay 272,1353
35637,Barangay 273,1353
35638,Barangay 274,1353
35639,Barangay 275,1353
35640,Barangay 276,1353
35641,Barangay 281,1353
35642,Barangay 282,1353
35643,Barangay 283,1353
35644,Barangay 284,1353
35645,Barangay 285,1353
35646,Barangay 286,1353
35647,Barangay 297,1354
35648,Barangay 298,1354
35649,Barangay 299,1354
35650,Barangay 300,1354
35651,Barangay 301,1354
35652,Barangay 302,1354
35653,Barangay 303,1354
35654,Barangay 304,1354
35655,Barangay 305,1354
35656,Barangay 310,1354
35657,Barangay 311,1354
35658,Barangay 312,1354
35659,Barangay 313,1354
35660,Barangay 314,1354
35661,Barangay 315,1354
35662,Barangay 316,1354
35663,Barangay 317,1354
35664,Barangay 318,1354
35665,Barangay 319,1354
35666,Barangay 320,1354
35667,Barangay 321,1354
35668,Barangay 322,1354
35669,Barangay 323,1354
35670,Barangay 324,1354
35671,Barangay 325,1354
35672,Barangay 326,1354
35673,Barangay 327,1354
35674,Barangay 328,1354
35675,Barangay 329,1354
35676,Barangay 330,1354
35677,Barangay 331,1354
35678,Barangay 332,1354
35679,Barangay 333,1354
35680,Barangay 334,1354
35681,Barangay 335,1354
35682,Barangay 336,1354
35683,Barangay 337,1354
35684,Barangay 338,1354
35685,Barangay 339,1354
35686,Barangay 340,1354
35687,Barangay 341,1354
35688,Barangay 342,1354
35689,Barangay 343,1354
35690,Barangay 344,1354
35691,Barangay 345,1354
35692,Barangay 346,1354
35693,Barangay 347,1354
35694,Barangay 348,1354
35695,Barangay 349,1354
35696,Barangay 350,1354
35697,Barangay 351,1354
35698,Barangay 352,1354
35699,Barangay 353,1354
35700,Barangay 354,1354
35701,Barangay 355,1354
35702,Barangay 356,1354
35703,Barangay 357,1354
35704,Barangay 358,1354
35705,Barangay 359,1354
35706,Barangay 360,1354
35707,Barangay 361,1354
35708,Barangay 362,1354
35709,Barangay 363,1354
35710,Barangay 364,1354
35711,Barangay 365,1354
35712,Barangay 366,1354
35713,Barangay 367,1354
35714,Barangay 368,1354
35715,Barangay 369,1354
35716,Barangay 370,1354
35717,Barangay 371,1354
35718,Barangay 372,1354
35719,Barangay 373,1354
35720,Barangay 374,1354
35721,Barangay 375,1354
35722,Barangay 376,1354
35723,Barangay 377,1354
35724,Barangay 378,1354
35725,Barangay 379,1354
35726,Barangay 380,1354
35727,Barangay 381,1354
35728,Barangay 382,1354
35729,Barangay 395,1355
35730,Barangay 396,1355
35731,Barangay 397,1355
35732,Barangay 398,1355
35733,Barangay 399,1355
35734,Barangay 400,1355
35735,Barangay 401,1355
35736,Barangay 402,1355
35737,Barangay 403,1355
35738,Barangay 404,1355
35739,Barangay 405,1355
35740,Barangay 406,1355
35741,Barangay 407,1355
35742,Barangay 408,1355
35743,Barangay 409,1355
35744,Barangay 410,1355
35745,Barangay 411,1355
35746,Barangay 412,1355
35747,Barangay 413,1355
35748,Barangay 414,1355
35749,Barangay 415,1355
35750,Barangay 416,1355
35751,Barangay 417,1355
35752,Barangay 418,1355
35753,Barangay 419,1355
35754,Barangay 420,1355
35755,Barangay 421,1355
35756,Barangay 422,1355
35757,Barangay 423,1355
35758,Barangay 424,1355
35759,Barangay 425,1355
35760,Barangay 426,1355
35761,Barangay 427,1355
35762,Barangay 428,1355
35763,Barangay 429,1355
35764,Barangay 430,1355
35765,Barangay 431,1355
35766,Barangay 432,1355
35767,Barangay 433,1355
35768,Barangay 434,1355
35769,Barangay 435,1355
35770,Barangay 436,1355
35771,Barangay 437,1355
35772,Barangay 438,1355
35773,Barangay 439,1355
35774,Barangay 440,1355
35775,Barangay 441,1355
35776,Barangay 442,1355
35777,Barangay 443,1355
35778,Barangay 444,1355
35779,Barangay 445,1355
35780,Barangay 446,1355
35781,Barangay 447,1355
35782,Barangay 448,1355
35783,Barangay 449,1355
35784,Barangay 450,1355
35785,Barangay 451,1355
35786,Barangay 452,1355
35787,Barangay 453,1355
35788,Barangay 454,1355
35789,Barangay 455,1355
35790,Barangay 456,1355
35791,Barangay 457,1355
35792,Barangay 458,1355
35793,Barangay 459,1355
35794,Barangay 460,1355
35795,Barangay 461,1355
35796,Barangay 462,1355
35797,Barangay 463,1355
35798,Barangay 464,1355
35799,Barangay 465,1355
35800,Barangay 466,1355
35801,Barangay 467,1355
35802,Barangay 468,1355
35803,Barangay 469,1355
35804,Barangay 470,1355
35805,Barangay 471,1355
35806,Barangay 472,1355
35807,Barangay 473,1355
35808,Barangay 474,1355
35809,Barangay 475,1355
35810,Barangay 476,1355
35811,Barangay 477,1355
35812,Barangay 478,1355
35813,Barangay 479,1355
35814,Barangay 480,1355
35815,Barangay 481,1355
35816,Barangay 482,1355
35817,Barangay 483,1355
35818,Barangay 484,1355
35819,Barangay 485,1355
35820,Barangay 486,1355
35821,Barangay 487,1355
35822,Barangay 488,1355
35823,Barangay 489,1355
35824,Barangay 490,1355
35825,Barangay 491,1355
35826,Barangay 492,1355
35827,Barangay 493,1355
35828,Barangay 494,1355
35829,Barangay 495,1355
35830,Barangay 496,1355
35831,Barangay 497,1355
35832,Barangay 498,1355
35833,Barangay 499,1355
35834,Barangay 500,1355
35835,Barangay 501,1355
35836,Barangay 502,1355
35837,Barangay 503,1355
35838,Barangay 504,1355
35839,Barangay 505,1355
35840,Barangay 506,1355
35841,Barangay 507,1355
35842,Barangay 508,1355
35843,Barangay 509,1355
35844,Barangay 510,1355
35845,Barangay 511,1355
35846,Barangay 512,1355
35847,Barangay 513,1355
35848,Barangay 514,1355
35849,Barangay 515,1355
35850,Barangay 516,1355
35851,Barangay 517,1355
35852,Barangay 518,1355
35853,Barangay 519,1355
35854,Barangay 520,1355
35855,Barangay 521,1355
35856,Barangay 522,1355
35857,Barangay 523,1355
35858,Barangay 524,1355
35859,Barangay 525,1355
35860,Barangay 526,1355
35861,Barangay 527,1355
35862,Barangay 528,1355
35863,Barangay 529,1355
35864,Barangay 530,1355
35865,Barangay 531,1355
35866,Barangay 532,1355
35867,Barangay 533,1355
35868,Barangay 534,1355
35869,Barangay 535,1355
35870,Barangay 536,1355
35871,Barangay 537,1355
35872,Barangay 538,1355
35873,Barangay 539,1355
35874,Barangay 540,1355
35875,Barangay 541,1355
35876,Barangay 542,1355
35877,Barangay 543,1355
35878,Barangay 544,1355
35879,Barangay 545,1355
35880,Barangay 546,1355
35881,Barangay 547,1355
35882,Barangay 548,1355
35883,Barangay 549,1355
35884,Barangay 550,1355
35885,Barangay 551,1355
35886,Barangay 552,1355
35887,Barangay 553,1355
35888,Barangay 554,1355
35889,Barangay 555,1355
35890,Barangay 556,1355
35891,Barangay 557,1355
35892,Barangay 558,1355
35893,Barangay 559,1355
35894,Barangay 560,1355
35895,Barangay 561,1355
35896,Barangay 562,1355
35897,Barangay 563,1355
35898,Barangay 564,1355
35899,Barangay 565,1355
35900,Barangay 566,1355
35901,Barangay 567,1355
35902,Barangay 568,1355
35903,Barangay 569,1355
35904,Barangay 570,1355
35905,Barangay 571,1355
35906,Barangay 572,1355
35907,Barangay 573,1355
35908,Barangay 574,1355
35909,Barangay 575,1355
35910,Barangay 576,1355
35911,Barangay 577,1355
35912,Barangay 578,1355
35913,Barangay 579,1355
35914,Barangay 580,1355
35915,Barangay 581,1355
35916,Barangay 582,1355
35917,Barangay 583,1355
35918,Barangay 584,1355
35919,Barangay 585,1355
35920,Barangay 586,1355
35921,Barangay 587,1355
35922,Barangay 587-A,1355
35923,Barangay 588,1355
35924,Barangay 589,1355
35925,Barangay 590,1355
35926,Barangay 591,1355
35927,Barangay 592,1355
35928,Barangay 593,1355
35929,Barangay 594,1355
35930,Barangay 595,1355
35931,Barangay 596,1355
35932,Barangay 597,1355
35933,Barangay 598,1355
35934,Barangay 599,1355
35935,Barangay 600,1355
35936,Barangay 601,1355
35937,Barangay 602,1355
35938,Barangay 603,1355
35939,Barangay 604,1355
35940,Barangay 605,1355
35941,Barangay 606,1355
35942,Barangay 607,1355
35943,Barangay 608,1355
35944,Barangay 609,1355
35945,Barangay 610,1355
35946,Barangay 611,1355
35947,Barangay 612,1355
35948,Barangay 613,1355
35949,Barangay 614,1355
35950,Barangay 615,1355
35951,Barangay 616,1355
35952,Barangay 617,1355
35953,Barangay 618,1355
35954,Barangay 619,1355
35955,Barangay 620,1355
35956,Barangay 621,1355
35957,Barangay 622,1355
35958,Barangay 623,1355
35959,Barangay 624,1355
35960,Barangay 625,1355
35961,Barangay 626,1355
35962,Barangay 627,1355
35963,Barangay 628,1355
35964,Barangay 629,1355
35965,Barangay 630,1355
35966,Barangay 631,1355
35967,Barangay 632,1355
35968,Barangay 633,1355
35969,Barangay 634,1355
35970,Barangay 635,1355
35971,Barangay 636,1355
35972,Barangay 637,1356
35973,Barangay 638,1356
35974,Barangay 639,1356
35975,Barangay 640,1356
35976,Barangay 641,1356
35977,Barangay 642,1356
35978,Barangay 643,1356
35979,Barangay 644,1356
35980,Barangay 645,1356
35981,Barangay 646,1356
35982,Barangay 647,1356
35983,Barangay 648,1356
35984,Barangay 659,1357
35985,Barangay 659-A,1357
35986,Barangay 660,1357
35987,Barangay 660-A,1357
35988,Barangay 661,1357
35989,Barangay 666,1357
35990,Barangay 667,1357
35991,Barangay 668,1357
35992,Barangay 669,1357
35993,Barangay 670,1357
35994,Barangay 663,1357
35995,Barangay 663-A,1357
35996,Barangay 664,1357
35997,Barangay 654,1358
35998,Barangay 655,1358
35999,Barangay 656,1358
36000,Barangay 657,1358
36001,Barangay 658,1358
36002,Barangay 689,1359
36003,Barangay 690,1359
36004,Barangay 691,1359
36005,Barangay 692,1359
36006,Barangay 693,1359
36007,Barangay 694,1359
36008,Barangay 695,1359
36009,Barangay 696,1359
36010,Barangay 697,1359
36011,Barangay 698,1359
36012,Barangay 699,1359
36013,Barangay 700,1359
36014,Barangay 701,1359
36015,Barangay 702,1359
36016,Barangay 703,1359
36017,Barangay 704,1359
36018,Barangay 705,1359
36019,Barangay 706,1359
36020,Barangay 707,1359
36021,Barangay 708,1359
36022,Barangay 709,1359
36023,Barangay 710,1359
36024,Barangay 711,1359
36025,Barangay 712,1359
36026,Barangay 713,1359
36027,Barangay 714,1359
36028,Barangay 715,1359
36029,Barangay 716,1359
36030,Barangay 717,1359
36031,Barangay 718,1359
36032,Barangay 719,1359
36033,Barangay 720,1359
36034,Barangay 721,1359
36035,Barangay 722,1359
36036,Barangay 723,1359
36037,Barangay 724,1359
36038,Barangay 725,1359
36039,Barangay 726,1359
36040,Barangay 727,1359
36041,Barangay 728,1359
36042,Barangay 729,1359
36043,Barangay 730,1359
36044,Barangay 731,1359
36045,Barangay 732,1359
36046,Barangay 733,1359
36047,Barangay 738,1359
36048,Barangay 739,1359
36049,Barangay 740,1359
36050,Barangay 741,1359
36051,Barangay 742,1359
36052,Barangay 743,1359
36053,Barangay 744,1359
36054,Barangay 688,1359
36055,Barangay 735,1359
36056,Barangay 736,1359
36057,Barangay 737,1359
36058,Barangay 734,1359
36059,Barangay 662,1360
36060,Barangay 664-A,1360
36061,Barangay 671,1360
36062,Barangay 672,1360
36063,Barangay 673,1360
36064,Barangay 674,1360
36065,Barangay 675,1360
36066,Barangay 676,1360
36067,Barangay 677,1360
36068,Barangay 678,1360
36069,Barangay 679,1360
36070,Barangay 680,1360
36071,Barangay 681,1360
36072,Barangay 682,1360
36073,Barangay 683,1360
36074,Barangay 684,1360
36075,Barangay 685,1360
36076,Barangay 809,1360
36077,Barangay 810,1360
36078,Barangay 811,1360
36079,Barangay 812,1360
36080,Barangay 813,1360
36081,Barangay 814,1360
36082,Barangay 815,1360
36083,Barangay 816,1360
36084,Barangay 817,1360
36085,Barangay 818,1360
36086,Barangay 819,1360
36087,Barangay 820,1360
36088,Barangay 821,1360
36089,Barangay 822,1360
36090,Barangay 823,1360
36091,Barangay 824,1360
36092,Barangay 825,1360
36093,Barangay 826,1360
36094,Barangay 827,1360
36095,Barangay 828,1360
36096,Barangay 829,1360
36097,Barangay 830,1360
36098,Barangay 831,1360
36099,Barangay 832,1360
36100,Barangay 686,1360
36101,Barangay 687,1360
36102,Barangay 833,1361
36103,Barangay 834,1361
36104,Barangay 835,1361
36105,Barangay 836,1361
36106,Barangay 837,1361
36107,Barangay 838,1361
36108,Barangay 839,1361
36109,Barangay 840,1361
36110,Barangay 841,1361
36111,Barangay 842,1361
36112,Barangay 843,1361
36113,Barangay 844,1361
36114,Barangay 845,1361
36115,Barangay 846,1361
36116,Barangay 847,1361
36117,Barangay 848,1361
36118,Barangay 849,1361
36119,Barangay 850,1361
36120,Barangay 851,1361
36121,Barangay 852,1361
36122,Barangay 853,1361
36123,Barangay 855,1361
36124,Barangay 856,1361
36125,Barangay 857,1361
36126,Barangay 858,1361
36127,Barangay 859,1361
36128,Barangay 860,1361
36129,Barangay 861,1361
36130,Barangay 862,1361
36131,Barangay 863,1361
36132,Barangay 864,1361
36133,Barangay 865,1361
36134,Barangay 867,1361
36135,Barangay 868,1361
36136,Barangay 870,1361
36137,Barangay 871,1361
36138,Barangay 872,1361
36139,Barangay 869,1361
36140,Barangay 649,1362
36141,Barangay 650,1362
36142,Barangay 651,1362
36143,Barangay 652,1362
36144,Barangay 653,1362
36145,Barangay 745,1363
36146,Barangay 746,1363
36147,Barangay 747,1363
36148,Barangay 748,1363
36149,Barangay 749,1363
36150,Barangay 750,1363
36151,Barangay 751,1363
36152,Barangay 752,1363
36153,Barangay 753,1363
36154,Barangay 755,1363
36155,Barangay 756,1363
36156,Barangay 757,1363
36157,Barangay 758,1363
36158,Barangay 759,1363
36159,Barangay 760,1363
36160,Barangay 761,1363
36161,Barangay 762,1363
36162,Barangay 763,1363
36163,Barangay 764,1363
36164,Barangay 765,1363
36165,Barangay 766,1363
36166,Barangay 767,1363
36167,Barangay 768,1363
36168,Barangay 769,1363
36169,Barangay 770,1363
36170,Barangay 771,1363
36171,Barangay 772,1363
36172,Barangay 773,1363
36173,Barangay 774,1363
36174,Barangay 775,1363
36175,Barangay 776,1363
36176,Barangay 777,1363
36177,Barangay 778,1363
36178,Barangay 779,1363
36179,Barangay 780,1363
36180,Barangay 781,1363
36181,Barangay 782,1363
36182,Barangay 783,1363
36183,Barangay 784,1363
36184,Barangay 785,1363
36185,Barangay 786,1363
36186,Barangay 787,1363
36187,Barangay 788,1363
36188,Barangay 789,1363
36189,Barangay 790,1363
36190,Barangay 791,1363
36191,Barangay 792,1363
36192,Barangay 793,1363
36193,Barangay 794,1363
36194,Barangay 795,1363
36195,Barangay 796,1363
36196,Barangay 797,1363
36197,Barangay 798,1363
36198,Barangay 799,1363
36199,Barangay 800,1363
36200,Barangay 801,1363
36201,Barangay 802,1363
36202,Barangay 803,1363
36203,Barangay 804,1363
36204,Barangay 805,1363
36205,Barangay 806,1363
36206,Barangay 807,1363
36207,Barangay 866,1363
36208,Barangay 873,1363
36209,Barangay 874,1363
36210,Barangay 875,1363
36211,Barangay 876,1363
36212,Barangay 877,1363
36213,Barangay 878,1363
36214,Barangay 879,1363
36215,Barangay 880,1363
36216,Barangay 881,1363
36217,Barangay 882,1363
36218,Barangay 883,1363
36219,Barangay 884,1363
36220,Barangay 885,1363
36221,Barangay 886,1363
36222,Barangay 887,1363
36223,Barangay 888,1363
36224,Barangay 889,1363
36225,Barangay 890,1363
36226,Barangay 891,1363
36227,Barangay 892,1363
36228,Barangay 893,1363
36229,Barangay 894,1363
36230,Barangay 895,1363
36231,Barangay 896,1363
36232,Barangay 897,1363
36233,Barangay 898,1363
36234,Barangay 899,1363
36235,Barangay 900,1363
36236,Barangay 901,1363
36237,Barangay 902,1363
36238,Barangay 903,1363
36239,Barangay 904,1363
36240,Barangay 905,1363
36241,Barangay 754,1363
36242,Barangay 808,1363
36243,Barangay 818-A,1363
36244,Addition Hills,1364
36245,Bagong Silang,1364
36246,Barangka Drive,1364
36247,Barangka Ibaba,1364
36248,Barangka Ilaya,1364
36249,Barangka Itaas,1364
36250,Burol,1364
36251,Buayang Bato,1364
36252,Daang Bakal,1364
36253,Hagdang Bato Itaas,1364
36254,Hagdang Bato Libis,1364
36255,Harapin Ang Bukas,1364
36256,Highway Hills,1364
36257,Hulo,1364
36258,Mabini-J. Rizal,1364
36259,Malamig,1364
36260,Mauway,1364
36261,Namayan,1364
36262,New Zañiga,1364
36263,Old Zañiga,1364
36264,Pag-asa,1364
36265,Plainview,1364
36266,Pleasant Hills,1364
36267,Poblacion,1364
36268,San Jose,1364
36269,Vergara,1364
36270,Wack-wack Greenhills,1364
36271,Barangka,1365
36272,Calumpang,1365
36273,Concepcion Uno,1365
36274,Jesus De La Peña,1365
36275,Malanday,1365
36276,Nangka,1365
36277,Parang,1365
36278,San Roque,1365
36279,Santa Elena (Pob.),1365
36280,Santo Niño,1365
36281,Tañong,1365
36282,Concepcion Dos,1365
36283,Marikina Heights (Concepcion),1365
36284,Industrial Valley,1365
36285,Fortune,1365
36286,Tumana,1365
36287,Bagong Ilog,1366
36288,Bagong Katipunan,1366
36289,Bambang,1366
36290,Buting,1366
36291,Caniogan,1366
36292,Dela Paz,1366
36293,Kalawaan,1366
36294,Kapasigan,1366
36295,Kapitolyo,1366
36296,Malinao,1366
36297,Manggahan,1366
36298,Maybunga,1366
36299,Oranbo,1366
36300,Palatiw,1366
36301,Pinagbuhatan,1366
36302,Pineda,1366
36303,Rosario,1366
36304,Sagad,1366
36305,San Antonio,1366
36306,San Joaquin,1366
36307,San Jose,1366
36308,San Miguel,1366
36309,San Nicolas (Pob.),1366
36310,Santa Cruz,1366
36311,Santa Rosa,1366
36312,Santo Tomas,1366
36313,Santolan,1366
36314,Sumilang,1366
36315,Ugong,1366
36316,Santa Lucia,1366
36317,Alicia,1367
36318,Amihan,1367
36319,Apolonio Samson,1367
36320,Aurora,1367
36321,Baesa,1367
36322,Bagbag,1367
36323,Bagumbuhay,1367
36324,Bagong Lipunan Ng Crame,1367
36325,Bagong Pag-asa,1367
36326,Bagong Silangan,1367
36327,Bagumbayan,1367
36328,Bahay Toro,1367
36329,Balingasa,1367
36330,Bayanihan,1367
36331,Blue Ridge A,1367
36332,Blue Ridge B,1367
36333,Botocan,1367
36334,Bungad,1367
36335,Camp Aguinaldo,1367
36336,Central,1367
36337,Claro,1367
36338,Commonwealth,1367
36339,New Era (Constitution Hills),1367
36340,Kristong Hari,1367
36341,Culiat,1367
36342,Damar,1367
36343,Damayan,1367
36344,Damayang Lagi,1367
36345,Del Monte,1367
36346,Dioquino Zobel,1367
36347,Doña Imelda,1367
36348,Doña Josefa,1367
36349,Don Manuel,1367
36350,Duyan-duyan,1367
36351,E. Rodriguez,1367
36352,East Kamias,1367
36353,Escopa I,1367
36354,Escopa II,1367
36355,Escopa III,1367
36356,Escopa IV,1367
36357,Fairview,1367
36358,N.S. Amoranto (Gintong Silahis),1367
36359,Gulod,1367
36360,Horseshoe,1367
36361,Immaculate Concepcion,1367
36362,Kaligayahan,1367
36363,Kalusugan,1367
36364,Kamuning,1367
36365,Katipunan,1367
36366,Kaunlaran,1367
36367,Krus Na Ligas,1367
36368,Laging Handa,1367
36369,Libis,1367
36370,Lourdes,1367
36371,Loyola Heights,1367
36372,Maharlika,1367
36373,Malaya,1367
36374,Manresa,1367
36375,Mangga,1367
36376,Mariana,1367
36377,Mariblo,1367
36378,Marilag,1367
36379,Masagana,1367
36380,Masambong,1367
36381,Santo Domingo (Matalahib),1367
36382,Matandang Balara,1367
36383,Milagrosa,1367
36384,Nagkaisang Nayon,1367
36385,Nayong Kanluran,1367
36386,Novaliches Proper,1367
36387,Obrero,1367
36388,Old Capitol Site,1367
36389,Paang Bundok,1367
36390,Pag-ibig Sa Nayon,1367
36391,Paligsahan,1367
36392,Paltok,1367
36393,Pansol,1367
36394,Paraiso,1367
36395,Pasong Putik Proper (Pasong Putik),1367
36396,Pasong Tamo,1367
36397,Phil-Am,1367
36398,Pinyahan,1367
36399,Pinagkaisahan,1367
36400,Project 6,1367
36401,Quirino 2-A,1367
36402,Quirino 2-B,1367
36403,Quirino 2-C,1367
36404,Quirino 3-A,1367
36405,Ramon Magsaysay,1367
36406,Roxas,1367
36407,Sacred Heart,1367
36408,Saint Ignatius,1367
36409,Saint Peter,1367
36410,Salvacion,1367
36411,San Agustin,1367
36412,San Antonio,1367
36413,San Bartolome,1367
36414,San Isidro,1367
36415,San Isidro Labrador,1367
36416,San Jose,1367
36417,San Martin De Porres,1367
36418,San Roque,1367
36419,San Vicente,1367
36420,Santa Cruz,1367
36421,Santa Lucia,1367
36422,Santa Monica,1367
36423,Santa Teresita,1367
